Date,Open,High,Low,Close,Adj Close,Volume
2017-07-27,173.850006,173.850006,167.699997,168.399994,160.566620,2370296
2017-07-28,167.899994,170.649994,166.850006,169.149994,161.281738,2290563
2017-07-31,169.500000,172.399994,168.350006,169.550003,161.663162,1896521
2017-08-01,171.000000,171.750000,166.750000,167.500000,159.708496,2140964
2017-08-02,168.000000,168.550003,164.199997,165.100006,157.420135,2009220
2017-08-03,165.949997,169.399994,164.500000,166.649994,158.898026,2895078
2017-08-04,164.699997,167.600006,163.850006,166.449997,160.977325,2298689
2017-08-07,167.000000,171.699997,167.000000,170.449997,164.845825,2548868
2017-08-08,171.800003,171.800003,165.600006,166.000000,160.542145,2372930
2017-08-09,165.500000,166.899994,160.449997,162.100006,156.770386,1267995
2017-08-10,161.850006,163.500000,153.199997,156.000000,150.870926,2470478
2017-08-11,155.100006,164.800003,152.050003,164.199997,158.801315,6027593
2017-08-14,166.000000,180.300003,165.100006,178.750000,172.872910,9368807
2017-08-16,182.500000,196.750000,181.500000,193.850006,187.476471,29191015
2017-08-17,194.000000,197.399994,189.800003,190.600006,184.333328,10381703
2017-08-18,189.800003,196.399994,188.050003,194.399994,188.008377,10030010
2017-08-21,196.649994,203.000000,194.399994,196.149994,189.700851,15744338
2017-08-22,197.149994,199.500000,188.850006,189.850006,183.607971,7466196
2017-08-23,191.500000,197.449997,189.149994,196.550003,190.087708,7522673
2017-08-24,197.300003,198.300003,193.699997,194.250000,187.863327,4587179
2017-08-28,195.000000,196.300003,192.050003,193.300003,186.944550,3684762
2017-08-29,192.949997,197.500000,189.350006,190.350006,184.091553,5679382
2017-08-30,193.000000,198.149994,192.350006,197.050003,190.571259,7173447
2017-08-31,198.500000,200.699997,196.100006,198.000000,191.490021,7760949
2017-09-01,198.250000,200.649994,196.300003,197.600006,191.103180,3401210
2017-09-04,198.000000,198.399994,190.500000,193.300003,186.944550,4372250
2017-09-05,194.300003,197.399994,193.300003,196.699997,190.232758,3442385
2017-09-06,195.100006,207.199997,194.600006,205.949997,199.178650,14490021
2017-09-07,207.949997,209.300003,204.800003,205.750000,198.985214,5862028
2017-09-08,206.100006,210.800003,205.449997,206.899994,200.097397,6430260
2017-09-11,209.199997,211.050003,207.300003,209.250000,202.370132,3393087
2017-09-12,212.000000,213.649994,210.149994,212.050003,205.078079,4884083
2017-09-13,214.649994,214.949997,206.199997,207.300003,200.484253,4637092
2017-09-14,208.500000,213.800003,207.350006,212.050003,205.078079,2980684
2017-09-15,211.000000,213.699997,208.850006,210.550003,203.627396,2608124
2017-09-18,212.649994,215.000000,210.699997,213.300003,206.286972,2491966
2017-09-19,213.000000,220.199997,212.850006,216.199997,209.091614,9580786
2017-09-20,216.399994,216.850006,213.100006,213.699997,206.673813,2906933
2017-09-21,214.000000,214.800003,207.300003,212.199997,205.223114,2914695
2017-09-22,211.000000,211.000000,200.000000,201.149994,194.536438,3851873
2017-09-25,201.449997,202.000000,192.300003,196.649994,190.184418,4019965
2017-09-26,196.000000,206.449997,195.300003,204.649994,197.921387,5546594
2017-09-27,206.500000,207.000000,196.649994,198.600006,192.070282,3331256
2017-09-28,199.050003,204.500000,198.699997,203.149994,196.470688,4602566
2017-09-29,204.500000,209.899994,203.399994,205.800003,199.033554,3721338
2017-10-03,207.250000,210.550003,205.000000,206.449997,199.662201,1985873
2017-10-04,207.300003,207.699997,203.149994,204.949997,198.211502,1964885
2017-10-05,204.949997,210.550003,204.550003,209.449997,202.563553,2228532
2017-10-06,210.000000,212.250000,208.649994,209.600006,202.708618,2534607
2017-10-09,209.649994,211.350006,207.649994,208.300003,201.451355,1653094
2017-10-10,209.500000,211.149994,207.699997,208.449997,201.596451,2125747
2017-10-11,209.449997,216.000000,205.600006,209.399994,202.515198,6891689
2017-10-12,211.000000,212.899994,208.000000,212.000000,205.029709,3902627
2017-10-13,211.000000,214.199997,209.250000,210.250000,203.337265,3171251
2017-10-16,210.300003,211.850006,207.100006,209.600006,202.708618,2658347
2017-10-17,210.399994,213.350006,209.050003,210.300003,203.385605,3269191
2017-10-18,211.449997,211.449997,205.600006,206.800003,200.000687,4687271
2017-10-19,207.899994,207.949997,203.699997,204.600006,197.873032,532661
2017-10-23,205.500000,207.449997,202.600006,203.100006,196.422333,2952899
2017-10-24,204.000000,210.250000,203.550003,209.649994,202.756973,3568231
2017-10-25,211.000000,211.500000,203.000000,205.300003,198.550003,2640192
2017-10-26,204.949997,210.850006,203.399994,209.800003,202.902054,4964383
2017-10-27,211.300003,221.800003,209.750000,220.500000,213.250244,8891566
2017-10-30,225.000000,230.250000,222.500000,226.800003,219.343124,13953152
2017-10-31,226.949997,228.250000,223.149994,226.949997,219.488174,5175219
2017-11-01,226.949997,231.399994,226.350006,227.800003,220.310226,3608627
2017-11-02,227.899994,231.250000,223.399994,226.350006,218.907913,7866167
2017-11-03,227.000000,227.899994,224.350006,225.300003,217.892426,1920643
2017-11-06,224.899994,236.899994,224.000000,234.699997,226.983383,6994467
2017-11-07,235.000000,235.500000,221.300003,225.000000,217.602310,5306883
2017-11-08,226.000000,228.000000,222.550003,224.500000,217.118744,3299527
2017-11-09,225.800003,241.600006,225.300003,240.449997,232.544296,11299727
2017-11-10,240.699997,244.000000,234.649994,236.149994,228.385681,7726311
2017-11-13,236.300003,239.800003,232.850006,234.399994,226.693222,2923051
2017-11-14,234.699997,248.000000,228.399994,246.699997,238.588821,15847309
2017-11-15,237.899994,253.350006,237.899994,250.899994,242.650726,17805319
2017-11-16,254.000000,254.649994,247.199997,251.949997,243.666199,6292626
2017-11-17,252.250000,260.799988,250.800003,259.899994,251.354813,6857865
2017-11-20,261.149994,276.250000,259.250000,274.899994,265.861664,13458563
2017-11-21,275.899994,280.750000,271.149994,273.149994,264.169159,12063135
2017-11-22,273.500000,275.850006,267.750000,274.049988,265.039551,5015906
2017-11-23,273.149994,276.950012,270.500000,274.799988,265.764954,3371088
2017-11-24,275.049988,280.000000,275.049988,278.700012,269.536713,3855810
2017-11-27,277.500000,278.399994,274.299988,277.450012,268.327820,2208868
2017-11-28,277.000000,289.799988,276.500000,287.750000,278.289185,11258640
2017-11-29,287.299988,290.649994,278.299988,280.200012,270.987366,6464166
2017-11-30,278.899994,292.200012,277.549988,287.100006,277.660553,9944314
2017-12-01,288.450012,293.600006,282.600006,283.549988,274.227234,7150041
2017-12-04,285.000000,286.500000,276.399994,279.049988,269.875183,5784862
2017-12-05,279.399994,283.750000,278.149994,279.950012,270.745575,4876970
2017-12-06,278.899994,282.950012,273.600006,274.950012,265.909973,4358618
2017-12-07,276.000000,284.850006,275.649994,284.000000,274.662445,3820082
2017-12-08,287.549988,289.899994,285.049988,288.450012,278.966125,4297335
2017-12-11,290.000000,299.549988,285.899994,298.350006,288.540649,8045275
2017-12-12,298.600006,298.600006,286.649994,287.799988,278.337494,6874578
2017-12-13,290.000000,292.500000,282.200012,284.450012,275.097656,6799578
2017-12-14,288.000000,288.250000,279.200012,284.299988,274.952606,5575066
2017-12-15,289.000000,289.950012,286.149994,286.850006,277.418762,3036814
2017-12-18,280.000000,293.950012,275.100006,290.850006,281.287231,5912782
2017-12-19,292.000000,301.450012,291.700012,300.649994,290.765015,8383608
2017-12-20,301.000000,303.799988,297.750000,300.850006,290.958466,4692403
2017-12-21,302.250000,303.000000,298.149994,300.149994,290.281464,2280137
2017-12-22,301.000000,306.350006,299.700012,302.750000,292.795990,4703911
2017-12-26,303.700012,307.700012,300.549988,305.950012,295.890778,3956481
2017-12-27,305.500000,308.799988,302.500000,305.549988,295.503937,3315278
2017-12-28,306.500000,309.299988,303.549988,306.600006,296.519379,4620000
2017-12-29,308.049988,318.000000,306.350006,316.399994,305.997192,6874520
2018-01-01,317.750000,317.799988,311.799988,312.899994,302.612274,1602814
2018-01-02,314.299988,314.950012,307.549988,311.149994,300.919769,2014415
2018-01-03,311.899994,315.149994,310.149994,311.200012,300.968170,2073353
2018-01-04,312.000000,313.500000,307.250000,312.250000,301.983612,2703849
2018-01-05,312.299988,315.850006,310.350006,312.950012,302.660614,1896601
2018-01-08,314.649994,319.200012,312.200012,317.600006,307.157745,2171903
2018-01-09,317.600006,319.649994,314.000000,315.299988,304.933350,2411068
2018-01-10,315.000000,319.100006,312.549988,314.100006,303.772797,2517494
2018-01-11,314.000000,316.700012,311.799988,313.299988,302.999084,3481202
2018-01-12,315.049988,328.350006,315.000000,325.750000,315.039764,14484043
2018-01-15,327.700012,328.750000,321.649994,323.000000,312.380188,4519030
2018-01-16,323.000000,326.899994,311.450012,316.399994,305.997192,4683847
2018-01-17,313.850006,317.000000,307.549988,313.549988,303.240875,3742677
2018-01-18,315.049988,315.750000,301.399994,305.450012,295.407196,3408593
2018-01-19,306.000000,310.000000,300.950012,308.350006,298.211853,3653286
2018-01-22,307.049988,314.950012,306.600006,308.850006,298.695404,3278437
2018-01-23,310.700012,310.700012,304.049988,307.200012,297.099670,4416130
2018-01-24,306.000000,310.700012,302.799988,304.250000,294.246643,2154759
2018-01-25,304.000000,311.250000,301.649994,304.250000,294.246643,3631793
2018-01-29,305.250000,306.799988,300.700012,301.799988,291.877197,1806919
2018-01-30,300.950012,307.299988,299.450012,304.000000,294.004852,2590100
2018-01-31,302.899994,303.700012,286.100006,290.649994,281.093811,5397599
2018-02-01,290.250000,294.899994,278.600006,288.350006,278.869446,4593306
2018-02-02,284.000000,285.000000,260.250000,274.850006,265.813293,6697007
2018-02-05,265.100006,276.899994,255.149994,273.100006,264.120850,6833906
2018-02-06,259.000000,270.299988,253.250000,266.700012,257.931274,7044561
2018-02-07,270.000000,284.399994,270.000000,280.149994,270.939026,8055761
2018-02-08,282.000000,286.500000,276.100006,280.450012,271.229187,5863983
2018-02-09,271.100006,279.799988,271.100006,278.250000,269.101501,3121544
2018-02-12,282.399994,289.600006,279.700012,285.100006,275.726288,4583181
2018-02-14,287.950012,289.000000,280.899994,281.950012,272.679871,2455660
2018-02-15,284.350006,285.250000,276.000000,279.049988,269.875183,1807307
2018-02-16,280.250000,282.750000,274.200012,275.600006,266.538635,1925414
2018-02-19,277.000000,277.049988,263.000000,267.950012,259.140167,2620461
2018-02-20,268.700012,274.200012,261.649994,262.850006,254.207840,5120799
2018-02-21,265.000000,268.850006,262.200012,266.600006,257.834534,3638163
2018-02-22,265.950012,269.899994,261.100006,262.149994,253.530823,5466484
2018-02-23,264.200012,271.899994,263.000000,270.700012,261.799744,3895920
2018-02-26,273.549988,274.799988,271.549988,273.500000,264.507690,3672359
2018-02-27,275.000000,279.700012,273.100006,275.000000,265.958344,4778178
2018-02-28,273.000000,277.000000,272.000000,275.500000,266.441925,2808234
2018-03-01,275.000000,277.350006,274.100006,274.850006,265.813293,2322191
2018-03-05,274.799988,276.950012,270.549988,275.649994,266.586975,4680138
2018-03-06,276.700012,283.100006,271.450012,274.149994,265.136292,6601857
2018-03-07,272.000000,274.450012,265.149994,268.899994,260.058929,4847214
2018-03-08,270.500000,274.200012,265.000000,273.399994,264.410950,2246589
2018-03-09,275.899994,275.899994,266.600006,268.350006,259.527008,1614381
2018-03-12,270.000000,276.649994,269.700012,276.049988,266.973846,2583575
2018-03-13,278.049988,281.299988,273.200012,278.200012,269.053162,3095190
2018-03-14,275.250000,281.250000,275.250000,278.500000,269.343292,2056369
2018-03-15,278.000000,284.399994,277.250000,279.600006,270.407104,2877987
2018-03-16,280.799988,282.700012,271.049988,272.399994,263.443817,2762357
2018-03-19,272.600006,273.000000,258.350006,260.600006,252.031815,3665423
2018-03-20,259.700012,263.649994,255.100006,262.049988,253.434143,2855717
2018-03-21,265.299988,266.299988,262.149994,263.200012,254.546326,1477158
2018-03-22,264.649994,264.649994,257.600006,258.850006,250.339355,1681596
2018-03-23,251.050003,258.899994,250.000000,257.899994,249.420578,2297852
2018-03-26,258.049988,263.500000,253.699997,262.200012,253.579208,2440719
2018-03-27,264.000000,265.750000,260.750000,263.799988,255.126587,3071911
2018-03-28,261.250000,264.000000,257.500000,258.750000,250.242630,2283408
2018-04-02,259.350006,278.399994,259.350006,276.950012,267.844269,6610831
2018-04-03,276.000000,277.549988,271.700012,274.799988,265.764954,2613360
2018-04-04,276.700012,279.049988,269.549988,270.250000,261.364532,3283985
2018-04-05,274.549988,277.000000,271.500000,273.000000,264.024139,2658707
2018-04-06,274.799988,275.649994,271.000000,272.700012,263.734009,1852060
2018-04-09,275.000000,281.649994,273.000000,277.799988,268.666260,4623765
2018-04-10,280.200012,280.700012,274.100006,275.500000,266.441925,2190930
2018-04-11,276.100006,276.350006,271.500000,273.850006,264.846191,1996390
2018-04-12,273.899994,277.799988,271.649994,273.850006,264.846191,2149205
2018-04-13,274.000000,277.350006,271.750000,275.500000,266.441925,2196800
2018-04-16,274.000000,280.200012,272.549988,279.649994,270.455475,3030999
2018-04-17,282.000000,285.250000,277.500000,280.950012,271.712738,5799262
2018-04-18,282.299988,287.450012,279.250000,284.100006,274.759186,4719061
2018-04-19,286.000000,288.649994,283.600006,286.200012,276.790131,2434183
2018-04-20,285.950012,288.799988,283.649994,286.299988,276.886810,2523492
2018-04-23,287.700012,287.799988,282.649994,283.600006,274.275604,1687369
2018-04-24,283.000000,288.000000,281.799988,283.149994,273.840393,2131466
2018-04-25,283.049988,291.250000,282.049988,289.100006,279.594788,4804882
2018-04-26,292.500000,293.649994,288.750000,291.200012,281.625732,4942803
2018-04-27,293.450012,294.399994,291.049988,292.100006,282.496155,1858644
2018-04-30,293.899994,298.500000,292.049988,297.549988,287.766937,3046154
2018-05-02,297.399994,300.000000,289.399994,292.750000,283.124756,1857277
2018-05-03,292.750000,292.750000,283.100006,286.649994,277.225311,2561225
2018-05-04,287.049988,291.500000,282.299988,287.799988,278.337494,1399442
2018-05-07,288.799988,295.500000,287.000000,294.200012,284.527100,1848551
2018-05-08,296.000000,296.200012,287.250000,289.700012,280.175049,1720983
2018-05-09,289.600006,294.350006,288.600006,292.000000,282.399414,1820409
2018-05-10,292.950012,293.000000,283.450012,285.250000,275.871368,1446384
2018-05-11,284.399994,290.500000,284.399994,287.500000,278.047394,1974327
2018-05-14,280.000000,281.350006,251.850006,255.899994,247.486343,16822847
2018-05-15,256.450012,259.500000,240.750000,242.649994,234.671967,9298329
2018-05-16,240.000000,245.600006,237.250000,241.100006,233.172958,6328483
2018-05-17,243.500000,249.300003,242.500000,247.500000,239.362518,7108750
2018-05-18,248.300003,248.949997,243.350006,244.699997,236.654572,3297714
2018-05-21,244.100006,248.350006,240.550003,243.550003,235.542404,3180360
2018-05-22,244.000000,251.100006,244.000000,247.149994,239.024017,3175432
2018-05-23,246.500000,252.350006,245.550003,250.199997,241.973740,4295785
2018-05-24,251.000000,255.500000,247.300003,254.500000,246.132355,2921253
2018-05-25,252.199997,259.399994,252.199997,257.850006,249.372238,2071496
2018-05-28,254.699997,262.200012,254.649994,260.649994,252.080154,2649349
2018-05-29,257.399994,262.700012,257.000000,257.500000,249.033737,2235734
2018-05-30,254.000000,266.000000,253.199997,264.500000,255.803619,4154146
2018-05-31,267.000000,272.000000,260.700012,269.200012,260.349060,3469905
2018-06-01,269.700012,269.700012,258.549988,263.250000,254.594711,2622839
2018-06-04,265.000000,265.399994,253.500000,255.250000,246.857727,1819147
2018-06-05,255.500000,264.700012,254.800003,263.750000,255.078232,4208120
2018-06-06,262.750000,266.700012,260.350006,265.750000,257.012482,2052017
2018-06-07,266.899994,269.700012,263.299988,267.100006,258.318146,1527128
2018-06-08,263.700012,269.350006,263.549988,266.950012,258.173035,1104173
2018-06-11,265.600006,271.250000,262.700012,263.700012,255.029938,3538690
2018-06-12,262.750000,268.399994,262.750000,267.600006,258.801666,1206633
2018-06-13,267.000000,270.500000,265.350006,269.600006,260.735931,1232644
2018-06-14,269.799988,278.750000,268.200012,277.799988,268.666260,3646744
2018-06-15,279.149994,281.000000,271.450012,272.149994,263.202026,3133233
2018-06-18,271.549988,276.850006,269.149994,275.350006,266.296844,1541522
2018-06-19,274.649994,274.649994,266.049988,267.049988,258.269745,6224725
2018-06-20,263.700012,264.750000,257.000000,260.850006,254.657593,3367252
2018-06-21,258.049988,262.350006,255.500000,258.200012,252.070496,3020580
2018-06-22,257.899994,263.549988,256.450012,262.100006,255.877930,2459832
2018-06-25,260.100006,266.950012,260.100006,264.500000,258.220947,2103452
2018-06-26,264.799988,269.700012,263.299988,267.350006,261.003265,2208389
2018-06-27,265.100006,268.399994,261.200012,265.600006,259.294830,2234204
2018-06-28,263.000000,268.250000,261.450012,263.950012,257.684021,4511203
2018-06-29,262.700012,270.149994,262.700012,269.350006,262.955811,2077927
2018-07-02,271.000000,273.100006,263.250000,264.450012,258.172150,3661633
2018-07-03,264.500000,284.500000,262.700012,281.000000,274.329254,6676660
2018-07-04,281.000000,281.000000,275.350006,277.299988,270.717072,3598212
2018-07-05,277.450012,282.399994,270.000000,271.250000,264.810699,2338411
2018-07-06,269.799988,273.250000,265.700012,266.299988,259.978210,2022333
2018-07-09,268.250000,276.200012,267.000000,275.250000,268.715729,2267486
2018-07-10,275.899994,277.799988,272.549988,274.750000,268.227600,1284523
2018-07-11,274.799988,275.450012,267.450012,269.799988,263.395111,1407688
2018-07-12,270.399994,272.450012,264.350006,265.200012,258.904327,2250217
2018-07-13,265.000000,265.750000,257.549988,258.899994,252.753876,3357333
2018-07-16,257.899994,257.899994,242.100006,243.250000,237.475403,3454849
2018-07-17,241.550003,251.850006,240.300003,247.899994,242.015015,3158004
2018-07-18,248.399994,249.600006,232.699997,238.649994,232.984604,3343525
2018-07-19,239.699997,243.300003,228.600006,233.100006,227.566360,4223216
2018-07-20,231.250000,240.949997,231.250000,238.600006,232.935806,3003282
2018-07-23,238.899994,244.250000,235.250000,243.300003,237.524216,2351769
2018-07-24,244.000000,249.199997,241.899994,246.300003,240.452988,2278457
2018-07-25,248.500000,248.500000,235.800003,236.899994,231.276138,2310430
2018-07-26,235.899994,242.949997,234.500000,239.100006,233.423935,3996921
2018-07-27,241.000000,243.949997,239.149994,242.250000,236.499146,1581985
2018-07-30,243.699997,247.000000,240.899994,242.199997,236.450317,1867720
2018-07-31,243.399994,249.649994,241.500000,246.899994,241.038742,4422342
2018-08-01,248.699997,254.949997,234.350006,235.649994,230.055817,13272609
2018-08-02,232.500000,238.050003,230.399994,235.449997,229.860550,5700851
2018-08-03,236.000000,239.000000,232.000000,234.649994,229.079559,3357940
2018-08-06,235.149994,240.449997,234.149994,239.500000,233.814423,2560616
2018-08-07,241.000000,241.550003,235.300003,237.600006,231.959549,1962634
2018-08-08,237.250000,240.500000,235.050003,236.350006,230.739212,1807313
2018-08-09,236.649994,239.850006,235.300003,237.300003,231.666641,1127248
2018-08-10,237.300003,237.949997,231.100006,233.550003,228.005676,2035594
2018-08-13,233.000000,236.449997,232.250000,234.550003,228.981918,1948583
2018-08-14,235.000000,238.500000,235.000000,237.550003,231.910706,1885288
2018-08-16,236.050003,242.000000,235.949997,239.350006,233.667999,2551480
2018-08-17,240.800003,244.500000,239.199997,243.000000,237.231323,2838238
2018-08-20,244.000000,247.000000,243.000000,245.149994,239.330292,1690225
2018-08-21,246.899994,246.899994,239.250000,240.550003,234.839478,3272005
2018-08-23,240.300003,240.600006,233.100006,235.449997,229.860550,1553953
2018-08-24,234.500000,237.199997,230.199997,231.000000,225.516205,1838417
2018-08-27,231.800003,239.350006,231.050003,237.050003,231.422577,1990020
2018-08-28,237.000000,239.300003,231.300003,233.350006,227.810425,2374782
2018-08-29,233.850006,237.699997,232.699997,234.550003,228.981918,1394661
2018-08-30,235.350006,237.300003,232.100006,236.000000,230.397507,1921327
2018-08-31,237.000000,239.750000,232.949997,234.300003,228.737869,3353833
2018-09-03,236.000000,243.550003,235.050003,236.699997,231.080887,5242852
2018-09-04,238.199997,238.199997,222.600006,223.699997,218.389511,3554859
2018-09-05,222.000000,224.600006,215.199997,222.399994,217.120377,3023097
2018-09-06,224.000000,225.000000,218.199997,221.050003,215.802399,1738824
2018-09-07,221.000000,224.500000,219.100006,222.949997,217.657303,1232507
2018-09-10,222.500000,235.149994,220.649994,222.000000,216.729858,7514106
2018-09-11,222.500000,225.399994,214.850006,216.000000,210.872284,3508990
2018-09-12,216.350006,223.699997,212.649994,222.649994,217.364426,4570939
2018-09-14,223.449997,236.699997,223.300003,233.949997,228.396179,6377909
2018-09-17,233.149994,238.000000,230.250000,236.600006,230.983276,3170894
2018-09-18,237.899994,239.250000,233.500000,235.050003,229.470047,2614794
2018-09-19,235.949997,237.199997,233.449997,234.899994,229.323624,1362058
2018-09-21,235.000000,237.000000,227.949997,234.600006,229.030746,5395319
2018-09-24,233.550003,239.199997,230.750000,233.300003,227.761597,3423509
2018-09-25,233.300003,236.750000,232.000000,236.100006,230.495148,2349368
2018-09-26,240.000000,240.000000,232.500000,234.250000,228.689056,2240909
2018-09-27,234.550003,236.800003,231.100006,233.250000,227.712784,5082859
2018-09-28,234.050003,235.949997,230.199997,233.750000,228.200912,3069914
2018-10-01,234.550003,234.600006,221.050003,230.899994,225.418579,1534749
2018-10-03,230.000000,237.500000,225.750000,227.600006,222.196915,1708590
2018-10-04,223.500000,227.800003,216.149994,218.199997,213.020081,1728786
2018-10-05,217.000000,218.600006,205.899994,209.199997,204.233719,3519515
2018-10-08,208.000000,222.250000,206.850006,215.149994,210.042465,4642146
2018-10-09,215.500000,219.149994,209.600006,216.500000,211.360428,1844462
2018-10-10,215.000000,229.649994,215.000000,228.399994,222.977936,2919278
2018-10-11,215.000000,229.699997,215.000000,224.600006,219.268143,1293881
2018-10-12,226.250000,232.350006,225.500000,229.100006,223.661316,1165527
2018-10-15,229.699997,237.000000,226.800003,234.899994,229.323624,1224339
2018-10-16,237.100006,237.699997,233.050003,235.449997,229.860550,1723113
2018-10-17,237.699997,240.800003,229.449997,231.100006,225.613846,2945914
2018-10-19,230.300003,232.699997,225.500000,227.199997,221.806412,1527904
2018-10-22,229.449997,231.600006,222.000000,223.250000,217.950195,3529711
2018-10-23,221.100006,222.199997,214.750000,218.300003,213.117691,1416279
2018-10-24,220.100006,221.250000,217.050003,219.800003,214.582077,2171956
2018-10-25,217.899994,224.699997,216.000000,222.100006,216.827484,3288126
2018-10-26,223.000000,223.000000,215.750000,217.600006,212.434311,1254856
2018-10-29,217.000000,221.449997,217.000000,220.000000,214.777344,966687
2018-10-30,220.899994,228.800003,219.399994,227.300003,221.904037,2230812
2018-10-31,218.199997,220.899994,205.000000,217.850006,212.678375,9609975
2018-11-01,218.000000,220.500000,216.399994,217.750000,212.580765,2117862
2018-11-02,220.000000,223.500000,216.899994,217.649994,212.483124,1701852
2018-11-05,217.500000,221.350006,217.050003,219.850006,214.630905,977010
2018-11-06,220.750000,221.750000,213.149994,213.800003,208.724518,1114288
2018-11-07,215.000000,216.550003,214.800003,215.199997,210.091293,180558
2018-11-09,215.000000,215.600006,208.550003,209.500000,204.526596,3291284
2018-11-12,211.000000,217.000000,210.199997,214.699997,209.603149,2554231
2018-11-13,214.000000,221.199997,211.800003,219.949997,214.728531,1773622
2018-11-14,220.550003,221.449997,216.500000,217.399994,212.239059,1316163
2018-11-15,217.949997,222.500000,216.699997,221.449997,216.192917,1146455
2018-11-16,221.500000,224.250000,218.550003,221.800003,216.534607,817962
2018-11-19,222.000000,225.500000,221.500000,224.149994,218.828827,904579
2018-11-20,223.000000,224.850006,215.000000,215.949997,210.823471,913551
2018-11-21,215.000000,220.449997,215.000000,219.000000,213.801086,1168853
2018-11-22,219.000000,219.699997,214.800003,215.899994,210.774658,967411
2018-11-26,217.449997,218.899994,213.000000,217.649994,212.483124,1452206
2018-11-27,218.949997,219.949997,214.000000,217.750000,212.580765,1863491
2018-11-28,217.399994,221.449997,215.199997,216.000000,210.872284,977424
2018-11-29,217.000000,220.649994,213.899994,218.750000,213.557007,2173966
2018-11-30,216.250000,220.600006,216.250000,218.649994,213.459396,1044674
2018-12-03,218.500000,219.199997,214.300003,214.750000,209.651978,1099033
2018-12-04,214.750000,216.750000,208.800003,209.500000,204.526596,1908684
2018-12-05,209.000000,212.500000,205.399994,211.699997,206.674377,3055629
2018-12-06,210.500000,211.649994,207.000000,208.149994,203.208649,1270790
2018-12-07,208.550003,209.500000,203.300003,206.550003,201.646637,1422582
2018-12-10,203.000000,209.600006,197.050003,198.199997,193.494858,2514120
2018-12-11,195.000000,203.800003,195.000000,202.850006,198.034470,1818568
2018-12-12,203.149994,213.899994,203.000000,212.949997,207.894699,1755046
2018-12-13,213.350006,215.699997,210.250000,212.399994,207.357758,1196911
2018-12-14,212.000000,213.350006,210.000000,212.350006,207.308945,860565
2018-12-17,212.800003,213.399994,209.500000,210.050003,205.063538,1303397
2018-12-18,209.800003,213.500000,208.949997,210.100006,205.112366,1395195
2018-12-19,210.600006,214.649994,209.550003,210.149994,205.161179,2459567
2018-12-20,209.500000,213.100006,208.600006,210.199997,205.209991,1263237
2018-12-21,211.000000,219.600006,210.800003,215.399994,210.286545,5654362
2018-12-24,215.550003,224.000000,215.399994,219.050003,213.849899,5808490
2018-12-26,220.399994,220.399994,212.399994,218.550003,213.361755,1598566
2018-12-27,221.800003,224.899994,215.199997,220.050003,214.826157,9509683
2018-12-28,221.750000,223.300003,219.550003,220.800003,215.558350,2263147
2018-12-31,222.000000,223.649994,218.850006,219.399994,214.191589,965858
2019-01-01,219.949997,221.050003,218.050003,219.100006,213.898712,716275
2019-01-02,219.000000,220.350006,213.600006,214.600006,209.505524,1081778
2019-01-03,214.949997,215.350006,209.899994,210.050003,205.063538,2096553
2019-01-04,210.600006,214.899994,210.000000,213.800003,208.724518,1213181
2019-01-07,214.600006,216.949997,214.000000,214.949997,209.847229,871903
2019-01-08,214.600006,216.149994,212.699997,215.149994,210.042465,590293
2019-01-09,216.000000,216.699997,210.649994,212.600006,207.553009,908322
2019-01-10,212.050003,215.199997,212.050003,214.149994,209.066208,715378
2019-01-11,214.000000,215.250000,211.300003,211.899994,206.869629,698106
2019-01-14,211.750000,214.250000,209.649994,213.500000,208.431656,1036107
2019-01-15,213.100006,215.250000,212.600006,214.300003,209.212646,649313
2019-01-16,214.399994,219.199997,213.850006,216.449997,211.311615,1088457
2019-01-17,216.500000,218.750000,215.050003,218.149994,212.971268,1267904
2019-01-18,218.399994,218.500000,213.699997,216.250000,211.116364,771653
2019-01-21,216.199997,216.949997,210.000000,210.500000,205.502853,1005521
2019-01-22,209.699997,212.550003,209.199997,212.100006,207.064880,682384
2019-01-23,211.500000,214.800003,210.000000,210.600006,205.600494,937183
2019-01-24,212.100006,212.649994,209.449997,210.800003,205.795731,1059068
2019-01-25,211.000000,212.050003,206.050003,207.050003,202.134766,1723705
2019-01-28,207.000000,210.300003,201.350006,209.250000,204.282547,1629992
2019-01-29,210.000000,210.399994,202.199997,204.850006,199.986984,1325502
2019-01-30,203.750000,206.550003,201.899994,204.500000,199.645294,1407845
2019-01-31,205.800003,206.000000,200.800003,203.800003,198.961929,2584783
2019-02-01,203.800003,207.800003,201.649994,204.100006,199.254791,948332
2019-02-04,203.500000,204.449997,198.000000,199.850006,195.105682,1115503
2019-02-05,198.500000,200.050003,179.300003,185.949997,181.535660,8331711
2019-02-06,184.000000,189.750000,178.100006,188.449997,183.976318,3459646
2019-02-07,188.300003,192.449997,186.649994,191.100006,186.563416,1968302
2019-02-08,190.000000,191.500000,184.399994,185.699997,181.291595,1280248
2019-02-11,185.899994,186.000000,177.050003,179.750000,175.482849,3460117
2019-02-12,179.050003,189.000000,178.600006,186.550003,182.121429,2805228
2019-02-14,183.149994,190.399994,182.949997,188.899994,184.415634,997833
2019-02-15,191.000000,191.000000,184.199997,186.149994,181.730911,1624523
2019-02-18,186.149994,186.500000,181.500000,182.750000,178.411636,1026852
2019-02-19,182.600006,188.800003,182.250000,184.500000,180.120087,984628
